报告期,20121231,20111231,20101231,20091231,20081231,20071231,20061231
单位,元,元,元,元,元,元,元
销售商品、提供劳务收到的现金,44840898560,43707498496,40875798528,34656698368,29582100480,24661299200,17186299904
经营活动现金流入小计,45189300224,43999301632,41067098112,34801098752,29679900672,24803799040,17259900928
购买商品、接受劳务支付的现金,33746700288,40044101632,36879601664,31088199680,26487400448,22328100864,14792899584
支付给职工以及为职工支付的现金,2633339904,1299309952,1034089984,849169024,719545984,577542016,544220032
支付的各项税费,2586419968,985508992,1054080000,907222016,876502016,741763968,674446016
经营活动现金流出小计,40632000512,42998501376,39601799168,33383600128,28561500160,24034500608,16562700288
经营活动产生的现金流量净额,4557320192,1000750016,1465299968,1417490048,1118419968,769262016,697179008
投资活动现金流入小计,2859569920,730734976,51200400,61183900,62135500,92186800,73646896
投资活动现金流出小计,4348930048,1827430016,454087008,426190016,259438000,201250000,165374000
投资活动产生的现金流量净额,-1489369984,-1096700032,-402887008,-365006016,-197302000,-109063000,-91726704
吸收投资收到的现金,0,0,15000000,17500000,17788600,23531100,0
取得借款收到的现金,2176859904,847864000,0,0,0,25000000,8000000
发行债券收到的现金,0,0,0,0,0,0,0
筹资活动现金流入小计,2589129984,847864000,15000000,17500000,17788600,48531100,8000000
偿还债务支付的现金,3106990080,97776000,336306,0,15000000,38000000,60000000
分配股利、利润或偿付利息所支付的现金,807011008,506560000,623718976,439320992,557854016,508268000,337460000
筹资活动现金流出小计,3964930048,940521024,624054976,439320992,572854016,546268032,401960000
筹资活动产生的现金流量净额,-1375800064,-92657200,-609054976,-421820992,-555065024,-497736992,-393960000
现金及现金等价物净增加额,1692150016,-188608992,453361984,630662976,366048992,162462000,211492000
期初现金及现金等价物余额,2382419968,2378449920,1912210048,1281539968,915494016,753032000,541539968
期末现金及现金等价物余额,4074569984,2189839872,2365570048,1912210048,1281539968,915494016,753032000
净利润,3068960000,643456000,1327250048,1105750016,817692992,561881024,557704000
