key,open,highest,lowest,close,volumn,weight
1,2011/12/20,18.790,19.500,18.650,18.970,28075800,9.350
2,2011/12/21,19.200,19.280,18.110,18.160,22918100,8.940
3,2011/12/22,17.750,18.600,17.010,17.950,36827400,8.840
4,2011/12/23,17.740,18.270,17.580,17.820,26851000,8.780
5,2011/12/26,17.630,18.650,17.510,18.170,34733900,8.950
6,2011/12/27,18.000,18.590,17.900,18.100,29796700,8.920
7,2011/12/28,17.850,18.410,17.500,18.400,27633900,9.060
8,2011/12/29,18.200,18.500,18.100,18.110,23330500,8.920
9,2011/12/30,18.170,19.170,18.110,18.820,37650100,9.270
10,2012/01/02,18.170,19.170,18.110,18.820,37650100,9.270
11,2012/01/03,18.170,19.170,18.110,18.820,37650100,9.270
12,2012/01/04,18.950,19.100,18.750,18.810,32106600,9.260
13,2012/01/05,18.760,18.760,17.750,17.820,25854500,8.780
14,2012/01/06,17.710,18.300,17.400,18.160,20023500,8.950
15,2012/01/09,18.170,19.700,17.890,19.510,52735200,9.610
16,2012/01/10,19.500,20.430,19.320,20.190,53216800,9.950
17,2012/01/11,20.190,21.720,20.000,21.320,70609600,10.500
18,2012/01/12,21.000,22.830,20.880,21.730,74126200,10.710
19,2012/01/13,21.680,23.040,21.450,22.480,94107700,11.080
20,2012/01/16,22.000,22.230,20.450,20.540,64423300,10.120
21,2012/01/17,20.550,22.590,20.550,22.590,84361300,11.130
22,2012/01/18,23.100,24.390,22.600,22.730,112958200,11.200
23,2012/01/19,22.490,23.660,22.410,23.290,58419000,11.470
24,2012/01/20,23.340,23.440,21.820,22.810,55478000,11.240
25,2012/01/23,22.810,22.810,22.810,22.810,0,11.240
26,2012/01/24,22.810,22.810,22.810,22.810,0,11.240
27,2012/01/25,22.810,22.810,22.810,22.810,0,11.240
28,2012/01/26,22.810,22.810,22.810,22.810,0,11.240
29,2012/01/27,22.810,22.810,22.810,22.810,0,11.240
30,2012/01/30,22.650,23.770,22.040,23.030,58233200,11.350
31,2012/01/31,22.920,23.690,22.750,23.280,47514300,11.470
32,2012/02/01,23.200,23.200,22.090,22.360,46190700,11.020
33,2012/02/02,22.450,22.820,22.150,22.780,40292300,11.230
34,2012/02/03,22.750,23.000,22.300,22.810,34088600,11.240
35,2012/02/06,22.950,23.170,22.490,22.810,26802900,11.240
36,2012/02/07,22.570,22.570,21.980,22.270,33158800,10.970
37,2012/02/08,22.270,24.430,22.170,24.250,91782700,11.950
38,2012/02/09,24.060,24.290,23.600,23.780,70805800,11.720
39,2012/02/10,23.750,24.340,23.570,23.750,45578900,11.700
40,2012/02/13,23.400,24.150,23.270,23.830,33560700,11.740
41,2012/02/14,23.830,23.890,23.440,23.750,27501000,11.700
42,2012/02/15,23.610,24.460,23.540,24.060,52682700,11.850
43,2012/02/16,23.950,24.190,23.490,23.750,41056600,11.700
44,2012/02/17,23.900,24.050,23.450,23.660,26046300,11.650
45,2012/02/20,24.050,24.130,23.590,23.600,44128100,11.630
46,2012/02/21,23.600,23.750,23.300,23.700,32817300,11.680
47,2012/02/22,23.700,24.250,23.700,24.090,43688500,11.870
48,2012/02/23,24.340,25.300,24.300,24.880,75963500,12.260
49,2012/02/24,24.950,25.430,24.920,25.100,58939600,12.370
50,2012/02/27,25.160,27.450,25.160,26.510,93584000,13.060
51,2012/02/28,26.440,27.510,26.250,27.330,101514500,13.460
52,2012/02/29,27.160,28.520,26.880,27.640,103510000,13.620
53,2012/03/01,27.390,28.430,27.250,27.520,63917000,13.560
54,2012/03/02,27.550,28.080,27.550,27.950,50305700,13.770
55,2012/03/05,28.450,28.600,27.970,28.490,57596100,14.040
56,2012/03/06,28.330,28.340,27.400,27.570,56723500,13.580
57,2012/03/07,27.090,27.690,26.780,27.150,44005600,13.370
58,2012/03/08,27.400,29.750,27.400,29.340,104081000,14.460
59,2012/03/09,29.460,31.440,29.350,31.370,109000500,15.460
60,2012/03/12,31.750,32.720,31.530,31.970,91669300,15.750
61,2012/03/13,31.770,32.090,31.100,31.980,56173500,15.750
62,2012/03/14,32.430,33.750,30.910,32.080,103962300,15.810
63,2012/03/15,32.000,32.840,31.320,31.920,73725200,15.730
64,2012/03/16,31.920,34.960,31.250,34.490,106504900,16.990
65,2012/03/19,34.440,36.900,34.010,35.960,115000400,17.710
66,2012/03/20,35.750,36.700,35.030,35.670,78951500,17.570
67,2012/03/21,36.050,36.470,35.000,35.150,77530300,17.320
68,2012/03/22,35.000,35.000,33.060,33.220,83156600,16.370
69,2012/03/23,32.720,34.100,32.510,33.440,68867900,16.480
70,2012/03/26,33.450,33.680,32.000,32.740,57870000,16.130
71,2012/03/27,33.760,35.980,33.750,35.470,145187400,17.480
72,2012/03/28,35.000,35.350,34.080,34.120,89038800,16.810
73,2012/03/29,33.510,34.950,32.840,33.790,83208200,16.650
74,2012/03/30,34.100,34.590,32.500,33.380,67109300,16.450
75,2012/04/02,33.380,33.380,33.380,33.380,0,16.450
76,2012/04/03,33.380,33.380,33.380,33.380,0,16.450
77,2012/04/04,33.380,33.380,33.380,33.380,0,16.450
78,2012/04/05,32.990,36.690,32.900,36.570,115715700,18.020
79,2012/04/06,36.570,36.740,35.330,35.830,98370700,17.660
80,2012/04/09,35.460,36.330,35.250,35.790,72221100,17.640
81,2012/04/10,36.400,36.500,33.150,35.010,116991600,17.250
82,2012/04/11,34.050,34.620,33.670,34.040,65414700,16.770
83,2012/04/12,34.300,34.730,33.600,34.370,59032900,16.930
84,2012/04/13,34.530,36.150,34.300,35.400,103400900,17.440
85,2012/04/16,35.120,35.480,34.330,34.920,58230000,17.200
86,2012/04/17,34.800,35.400,34.580,34.760,36254800,17.130
87,2012/04/18,34.760,34.760,34.760,34.760,0,17.130
88,2012/04/19,35.960,36.260,34.900,35.010,81242800,17.250
89,2012/04/20,34.650,35.100,34.330,34.850,47769400,17.170
